1	0	0
1	1	0
1	2	0
1	3	0
1	4	0.01
1	5	0.00911458
1	6	0.00829082
1	7	0.0114746
1	8	0.0104167
1	9	0.011875
1	10	0.0209194
1	11	0.0269097
1	12	0.0308802
1	13	0.0334821
1	14	0.0322222
1	15	0.0302124
1	16	0.0316825
1	17	0.0326485
1	18	0.0313366
1	19	0.0298438
1	20	0.0296202
1	21	0.029313
1	22	0.0311319
1	23	0.0305718
1	24	0.03
1	25	0.0340468
1	26	0.0374228
1	27	0.0402384
1	28	0.0403166
1	29	0.0455729
1	30	0.050078
1	31	0.0494232
1	32	0.0479798
1	33	0.0466182
1	34	0.0460459
1	35	0.0448013
1	36	0.0457222
1	37	0.0445377
1	38	0.0446458
1	39	0.0463965
1	40	0.0454343
1	41	0.0453515
1	42	0.0452271
1	43	0.0465118
1	44	0.0476389
1	45	0.0466756
1	46	0.047646
1	47	0.0472819
1	48	0.0469075
1	49	0.0494
1	50	0.0499928
1	51	0.0490477
1	52	0.0481377
1	53	0.0472608
1	54	0.0468182
1	55	0.0463768
1	56	0.0468413
1	57	0.0472466
1	58	0.0475977
1	59	0.0492144
1	60	0.0494323
1	61	0.0488749
1	62	0.0490442
1	63	0.0484886
1	64	0.0486169
1	65	0.0498307
1	66	0.0524894
1	67	0.0524438
1	68	0.0523787
1	69	0.0522959
1	70	0.0516701
1	71	0.051574
1	72	0.0509652
1	73	0.0503704
1	74	0.0497222
1	75	0.0490905
1	76	0.0490123
1	77	0.0489219
1	78	0.0496515
1	79	0.0503296
1	80	0.0509593
1	81	0.0507789
1	82	0.0505924
1	83	0.0522339
1	84	0.0527119
1	85	0.0521312
1	86	0.0518893
1	87	0.0513623
1	88	0.0508459
1	89	0.0503106
1	90	0.0498166
1	91	0.0496958
1	92	0.0491928
1	93	0.0487229
1	94	0.048241
1	95	0.0477685
1	96	0.0473284
1	97	0.0471695
1	98	0.0467204
1	99	0.0471547
1	100	0.0469838
1	101	0.0468104
1	102	0.0466349
1	103	0.0464575
1	104	0.0460317
1	105	0.0456624
1	106	0.0452987
1	107	0.0452715
1	108	0.0452377
1	109	0.0448463
1	110	0.0444617
1	111	0.0440836
1	112	0.0436959
1	113	0.043367
1	114	0.0430429
1	115	0.0429255
1	116	0.0440591
1	117	0.0441291
1	118	0.0439858
1	119	0.0438411
1	120	0.0436953
1	121	0.0435482
1	122	0.043204
1	123	0.0430427
1	124	0.042881
1	125	0.042719
1	126	0.0424619
1	127	0.042135
1	128	0.0419812
1	129	0.0422303
1	130	0.0419888
1	131	0.0420601
1	132	0.0418198
1	133	0.0416741
1	134	0.0413696
1	135	0.0414395
1	136	0.0411471
1	137	0.0409047
1	138	0.0406205
1	139	0.0403402
1	140	0.0403734
1	141	0.0408806
1	142	0.0408982
1	143	0.0406613
1	144	0.0404269
1	145	0.0401952
1	146	0.0406616
1	147	0.0406652
1	148	0.0404321
1	149	0.040178
