1.5	0	-5.08626e-06
1.5	1	-5.08626e-06
1.5	2	-5.08626e-06
1.5	3	-5.08626e-06
1.5	4	-5.46813e-06
1.5	5	-5.40443e-06
1.5	6	-5.35894e-06
1.5	7	-5.32484e-06
1.5	8	-5.72315e-06
1.5	9	-5.85079e-06
1.5	10	-6.12959e-06
1.5	11	-6.20226e-06
1.5	12	-6.4115e-06
1.5	13	-6.45372e-06
1.5	14	-6.36224e-06
1.5	15	-6.28224e-06
1.5	16	-6.09882e-06
1.5	17	-6.04242e-06
1.5	18	-5.99197e-06
1.5	19	-5.94658e-06
1.5	20	-5.99678e-06
1.5	21	-6.04242e-06
1.5	22	-6.00075e-06
1.5	23	-5.96255e-06
1.5	24	-6.00408e-06
1.5	25	-5.96869e-06
1.5	26	-5.93594e-06
1.5	27	-5.90552e-06
1.5	28	-5.81117e-06
1.5	29	-5.78696e-06
1.5	30	-5.70257e-06
1.5	31	-5.62349e-06
1.5	32	-5.60719e-06
1.5	33	-5.64811e-06
1.5	34	-5.6867e-06
1.5	35	-5.66999e-06
1.5	36	-5.75764e-06
1.5	37	-5.79032e-06
1.5	38	-5.82133e-06
1.5	39	-5.80292e-06
1.5	40	-5.83211e-06
1.5	41	-5.85991e-06
1.5	42	-5.84188e-06
1.5	43	-5.91174e-06
1.5	44	-5.97852e-06
1.5	45	-6.04242e-06
1.5	46	-6.10362e-06
1.5	47	-6.16229e-06
1.5	48	-6.21858e-06
1.5	49	-6.27264e-06
1.5	50	-6.32459e-06
1.5	51	-6.37456e-06
1.5	52	-6.42265e-06
1.5	53	-6.46897e-06
1.5	54	-6.51363e-06
1.5	55	-6.55669e-06
1.5	56	-6.59826e-06
1.5	57	-6.67156e-06
1.5	58	-6.74241e-06
1.5	59	-6.77884e-06
1.5	60	-6.78252e-06
1.5	61	-6.78608e-06
1.5	62	-6.82009e-06
1.5	63	-6.82296e-06
1.5	64	-6.79611e-06
1.5	65	-6.79926e-06
1.5	66	-6.77357e-06
